tweet_id,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,author,outlet,handle,sentiment,sentiment_label
1885473533536391257,Fri Jan 31 23:41:35 +0000 2025,"🇨🇴 @ElPaisAmericaCo | El Banco de la República frena los recortes en su primera reunión del año y deja inalterada la tasa de interés en 9,5%. Leonardo Villar ha vuelto a enviar un mensaje de tranquilidad a los mercados y economistas 
 https://t.co/6A9EhbEPdY",7,1,0,20663,258,0,1,1,el_pais,El Pais,el_pais,0.34,positive
1885469355606949933,Fri Jan 31 23:24:59 +0000 2025,"“Cuántas veces más la historia tendrá que expulsar a los moros de España...”; “El mayor atraso de derechos está en el islamismo”. La polémica azota a Karla Sofía Gascón, que se disculpa por antiguos tuits racistas y ofensivos
https://t.co/96bVI7vdXY",197,43,153,75640,249,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885466618651623505,Fri Jan 31 23:14:06 +0000 2025,Las autoridades de Venezuela han solicitado el cese de las funciones de los consulados del país sudamericano en Caracas y Puerto Ordaz. Esta medida profundiza el distanciamiento entre el Gobierno de Boric y la Administración chavista de Maduro https://t.co/5TO1KJGTkz,17,5,0,22310,267,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885459952816234562,Fri Jan 31 22:47:37 +0000 2025,Hasta 500 euros de multa por dar marcha atrás: la policía de Madrid alerta a los conductores https://t.co/kEcNn3bhyS,7,4,2,26953,116,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885452833215877459,Fri Jan 31 22:19:20 +0000 2025,"El presidente de Estados Unidos, Donald Trump, pondrá en marcha a partir de este sábado los aranceles del 25% sobre los productos de México y Canadá, y el 10% sobre China, con los que había amenazado a lo largo de los últimos meses https://t.co/s65V0v3K0M",22,15,7,25519,255,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885449212810162186,Fri Jan 31 22:04:56 +0000 2025,¿Qué opciones tienen los 600.000 venezolanos que perderán el Estatus de Protección Especial en Estados Unidos para evitar la deportación? https://t.co/1No2dG7XaH,7,5,3,22619,161,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885446356925337901,Fri Jan 31 21:53:36 +0000 2025,"Giorgia Meloni ha vuelto a fracasar, por tercera vez, en su intento de deportar a Albania a migrantes rescatados en el Mediterráneo, pese a que ha introducido cambios legales que pretendían forzar a los jueces a aceptarlos https://t.co/MGWVsR7SjN",56,22,13,23520,246,0,0,1,el_pais,El Pais,el_pais,0.5859,positive
1885439359182094822,Fri Jan 31 21:25:47 +0000 2025,"Richard Grenell, el hombre de Donald Trump para misiones especiales, aterrizó este viernes en Caracas con un mensaje claro: el presidente, Nicolás Maduro, “debe recibir de vuelta a los criminales venezolanos que han sido enviados a Estados Unidos” https://t.co/8SV5BVQl5e",37,22,25,25410,271,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885436104519643620,Fri Jan 31 21:12:51 +0000 2025,"Los socios del Real Club de Polo de Barcelona recibieron un mail. Muchos no entendieron por qué se les ofrecía una disculpa. ¿Un vídeo en YouTube? ¿Quién es Ibai? El youtuber había publicado un vídeo titulado “Así Es el Gimnasio Más Lujoso Del Mundo"" https://t.co/gWDglN0CKQ",13,4,2,32023,274,0,0,1,el_pais,El Pais,el_pais,-0.3736,negative
1885433159220629684,Fri Jan 31 21:01:09 +0000 2025,"🔴 Aranceles y guerra comercial: México paga las consecuencias de la mano dura de Trump contra el fentanilo y la migración
https://t.co/gZUoQj0lGv",29,15,19,32699,145,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885430541475885416,Fri Jan 31 20:50:45 +0000 2025,"Tras la queja del alcalde de Móstoles, del PP, por los atascos en la A-5 desde que empezaron las obras de soterramiento, que achaca al ""inventito del carril bus"", Óscar Puente muestra con papeles que fue una petición del Gobierno de Ayuso https://t.co/CvaVVBuAK4",562,303,22,27239,262,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885425653027127647,Fri Jan 31 20:31:19 +0000 2025,"Gobierno y comunidades han alcanzado un acuerdo estatal para mejorar la atención temprana a menores de seis años con problemas en su desarrollo y reducir los tiempos de espera, para que sean intervenidos en 45 días como máximo desde que se detecta un caso https://t.co/MLMMfIWreG",30,7,1,20021,279,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885424109737111576,Fri Jan 31 20:25:11 +0000 2025,🔴  ÚLTIMA HORA | Indra llega a un acuerdo con Redeia para comprar el 89% de Hispasat por 725 millones https://t.co/gBN7y6I9Dz https://t.co/0vcDbE7zF9,35,11,0,52019,149,0,0,2,el_pais,El Pais,el_pais,0.0,neutral
1885418528573886858,Fri Jan 31 20:03:01 +0000 2025,La factura del gas correspondiente a enero que han recibido algunos de los clientes de Endesa Energía y los de Energía XXI ha llegado con una desagradable sorpresa. Un error ha disparado la factura. ¿Qué hacer para no pagar de más? https://t.co/7glbi8BiHI,14,7,2,25333,255,0,0,1,el_pais,El Pais,el_pais,-0.0258,neutral
1885417345167790486,Fri Jan 31 19:58:19 +0000 2025,🔴 ÚLTIMA HORA | Muere un hombre al saltar de un edificio en llamas en la localidad vizcaína de Basauri https://t.co/MIce49pVcL https://t.co/sCIKrKKbCx,19,13,0,48799,150,0,0,2,el_pais,El Pais,el_pais,0.0,neutral
1885412107224539473,Fri Jan 31 19:37:30 +0000 2025,La presencia de aves acuáticas en Doñana fue una de las razones por las que la Unesco designó a este espacio natural como patrimonio de la humanidad. La sequía y el cambio climático han provocado que en enero de 2024 se registrara su cifra más baja https://t.co/77iks2St5b,25,13,3,19533,272,0,0,1,el_pais,El Pais,el_pais,0.3612,positive
1885408849819050119,Fri Jan 31 19:24:33 +0000 2025,🔴 La calima que anaranjó el cielo de España en 2022 llevaba partículas de los ensayos nucleares del siglo XX https://t.co/AnfIRuSJXr,271,77,23,92152,132,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
1885407329438294038,Fri Jan 31 19:18:31 +0000 2025,Mercadona efectuará a partir de febrero una subida del precio de los costes de envío a domicilio de la compra online https://t.co/heTDjdcYHD,14,9,8,32337,140,0,0,1,el_pais,El Pais,el_pais,0.0,neutral
